group,dipole_total
data_136407,7.0656886
data_136408,5.9464927
data_136409,5.047218
data_13641,5.3138046
data_136410,1.9341109
data_136411,5.4915175
data_136412,3.6449387
data_136413,3.783805
data_136414,1.3915226
data_136415,1.4072652
data_136416,1.4728935
data_136417,2.358521
data_136418,4.408417
data_136419,1.3964772
data_13642,4.466738
data_136420,2.7615552
data_136421,3.5745587
data_136422,4.109566
data_136423,3.763925
data_136424,0.74711937
data_136425,2.9368217
data_136426,1.0323663
data_136427,3.7519348
data_136428,3.276197
data_136429,5.4944973
data_13643,4.182396
data_136430,3.66779
data_136431,3.4253888
data_136432,0.92404425
data_136433,1.085174
data_136434,2.5786743
data_136435,1.2473532
data_136436,7.061634
data_136437,4.1066527
data_136439,5.7292643
data_13644,3.5973914
data_136440,3.9507265
data_136441,5.8027487
data_136442,3.2842584
data_136443,2.9387014
data_136444,0.5678947
data_136445,1.8379906
data_136446,4.682008
data_136447,2.0776188
data_136448,3.8894966
data_136449,5.8296556
data_13645,7.092131
data_136450,1.9600711
data_136451,1.402267
data_136452,1.9684242
data_136453,5.4537787
data_136454,0.0009882477
data_136455,2.5088007
data_136456,2.8549738
data_136457,0.8716509
data_136458,3.3328001
data_136459,5.3599257
data_13646,5.284091
data_136460,3.5302575
data_136461,2.6843808
data_136462,3.0151017
data_136463,4.1561317
data_136465,3.1257102
data_136466,2.4015083
data_136467,1.6429437
data_136468,2.6288328
data_136469,1.1761488
data_13647,4.918033
data_136470,3.9161828
data_136471,0.0
data_136472,2.6812859
data_136473,3.373361
data_136474,2.0746932
data_136475,2.289998
data_136476,4.305779
data_136477,5.404046
data_136478,2.882433
data_13648,3.4348848
data_136480,7.0467362
data_136481,1.359694
data_136482,3.3516812
data_136483,0.9323797
data_136484,4.297969
data_136485,1.4623802
data_136486,1.6355035
data_136487,0.0
data_136488,1.8835697
data_136489,4.717801
data_13649,6.1708126
data_136490,1.4935613
data_136491,0.99620426
data_136492,1.2321907
data_136493,1.9938297
data_136494,3.57779
data_136495,3.392226
data_136496,0.3002367
data_136497,2.7118704
data_136498,4.641044
data_136499,3.0113487
data_13650,4.002902
data_136500,2.669495
data_136501,4.3919344
data_136502,2.0543575
data_136503,5.155711
data_136504,2.726102
data_136505,3.289555
data_136506,4.066701
data_136507,5.32881
data_136508,4.3661156
data_136509,1.8341551
data_13651,3.4827957
data_136510,2.3586578
data_136511,1.0617589
data_136512,2.6792045
data_136513,2.4457104
data_136515,3.8837423
data_136516,1.6317195
data_136517,4.1482124
data_136518,4.1891713
data_136519,2.380791
data_13652,3.3487196
data_136520,3.2768428
data_136521,0.7046633
data_136522,2.358488
data_136523,3.8213
data_136524,2.7047884
data_136525,3.217381
data_136526,2.2930756
data_136527,4.2779627
data_136528,2.6739862
data_136529,1.6568217
data_13653,4.4764223
data_136530,4.5144315
data_136531,3.037311
data_136533,6.6389065
data_136534,1.6035556
data_136535,2.0124998
data_136536,2.2138748
data_136537,2.2030156
data_136538,0.85989225
data_136539,1.4728531
data_13654,5.712414
data_136540,2.4497604
data_136541,3.821333
data_136542,1.6014254
data_136543,4.4385667
data_136544,1.9713774
data_136545,2.989644
data_136546,7.249867
data_136547,6.8817787
data_136548,1.1209898
data_136549,2.0961537
data_13655,6.971038
data_136550,2.0046687
data_136551,1.9424442
data_136552,1.0848441
data_136553,2.3583455
data_136554,1.4638493
data_136555,2.9811676
data_136556,0.7046823
data_136557,0.40595374
data_136558,4.361041
data_136559,5.184838
data_13656,3.2923203
data_136560,4.617726
data_136561,1.4614885
data_136562,0.00064289925
data_136563,3.0365067
data_136564,2.3217344
data_136565,4.3025613
data_136566,4.247838
data_136567,3.3255048
data_136568,4.4508524
data_136569,3.0331712
data_13657,3.4009182
data_136570,4.2942452
data_136571,0.43679765
data_136573,4.675537
data_136574,4.6833305
data_136575,1.8212067
data_136576,4.0189605
data_136577,0.08256597
data_136578,5.4997964
data_136579,5.50539
data_13658,5.7127295
data_136580,4.0716333
data_136581,2.5904024
data_136582,5.007479
data_136583,1.8557884
data_136584,1.6648481
data_136585,2.9584017
data_136586,1.9753627
data_136587,2.232022
data_136588,0.24302751
data_136589,2.0604765
data_13659,8.724493
data_136590,2.581374
data_136591,1.2196548
data_136592,0.17725381
data_136593,2.3278494
data_136594,2.2163835
data_136595,5.862766
data_136596,3.991092
data_136597,2.3324223
data_136598,3.7376819
data_136599,1.5547222
data_1366,0.0
data_13660,3.4165297
data_136600,3.2425346
data_136601,1.5125347
data_136602,4.4418497
data_136603,2.0592415
data_136604,0.4125061
data_136605,1.6720235
data_136606,2.936381
data_136607,2.4233224
data_136608,3.911855
data_136609,0.12724175
data_13661,4.0260177
data_136610,2.9368198
data_136611,3.1274824
data_136612,3.5926812
data_136613,0.8525176
data_136614,2.1997955
data_136615,1.393345
data_136616,4.4671917
data_136617,5.425824
data_136618,3.7418554
data_136619,5.665499
data_13662,2.3126633
data_136620,0.11062853
data_136621,0.16158147
data_136622,3.292917
data_136623,4.0216784
data_136624,5.3004355
data_136625,3.5478563
data_136626,6.0982566
data_136627,2.384739
data_136628,5.391775
data_136629,5.6900334
data_13663,6.8588257
data_136630,1.8075235
data_136631,1.1380495
data_136632,2.0704017
data_136633,2.45125
data_136634,1.9698856
data_136635,2.5858603
data_136636,3.7296534
data_136637,3.1236162
data_136638,7.2661095
data_136639,4.5517244
data_13664,2.1067317
data_136640,3.5985157
data_136641,2.9331348
data_136642,3.89547
data_136643,4.294598
data_136644,1.205027
data_136645,3.4878783
data_136646,1.7058717
data_136647,4.8491726
data_136648,3.3013597
data_136649,4.241495
data_13665,5.04894
data_136650,3.9854653
data_136651,2.9279296
data_136652,3.4778242
data_136653,1.9161447
data_136654,3.6121254
data_136655,5.2813873
data_136656,0.8228271
data_136657,4.4870358
data_136658,3.1647928
data_136659,0.8686022
data_13666,2.2988617
data_136660,0.5391825
data_136661,1.7329457
data_136662,6.2941003
data_136663,2.091806
data_136664,6.72521
data_136665,5.3225
data_136666,5.84982
data_136667,6.246108
data_136668,1.3365749
data_136669,0.3613825
data_13667,2.8458211
data_136670,3.2194085
data_136671,3.0965946
data_136672,2.0129082
data_136673,2.0698204
data_136674,3.4758925
data_136675,2.2642326
data_136676,2.6818593
data_136677,2.5781934
data_136678,1.4418545
data_136679,7.6209984
data_13668,5.350389
data_136680,3.0805254
data_136681,1.8562952
data_136682,2.031419
data_136683,7.113193
data_136684,7.206969
data_136685,6.5549755
data_136686,5.292803
data_136687,2.4209905
data_136688,5.834805
data_136689,6.5372214
data_13669,3.32358
data_136690,2.6065052
data_136691,6.287886
data_136692,1.8124089
data_136693,3.8468525
data_136694,2.5562856
data_136695,2.5155556
data_136696,2.8447173
data_136697,3.736899
data_136698,4.136932
data_136699,1.8917764
data_1367,4.816872
data_13670,5.50011
data_136700,4.392276
data_136701,6.914086
data_136702,1.7754242
data_136703,2.7469885
data_136704,2.066344
data_136705,5.0913086
data_136706,3.0812628
data_136707,4.2220197
data_136708,5.662327
data_136709,6.0518446
data_13671,5.0155005
data_136710,7.2713733
data_136711,3.3486865
data_136712,5.434598
data_136713,3.0997205
data_136714,2.9919395
data_136715,2.9806824
data_136716,4.209863
data_136717,1.8010451
data_136718,3.9831514
data_136719,0.9614161
data_13672,4.164442
data_136720,5.3034816
data_136721,1.398067
data_136722,4.1416597
data_136723,5.0648985
data_136724,3.1235728
data_136725,5.9872675
data_136726,6.159095
data_136727,5.6771426
data_136728,7.131435
data_136729,3.49092
data_13673,5.633887
data_136730,2.118885
data_136731,4.2301097
data_136732,5.5651007
data_136733,2.0585597
data_136734,4.102929
data_136735,4.725857
data_136736,1.0221072
data_136737,1.5804371
data_136738,2.3044508
data_136739,3.4378211
data_13674,3.4023433
data_136740,8.408019
data_136741,5.117383
data_136742,1.1414605
data_136743,4.5504704
data_136744,3.0083656
data_136745,6.8449273
data_136746,1.5017202
data_136747,4.4057302
data_136748,4.3309493
data_136749,2.339329
data_13675,6.1131244
data_136750,5.458835
data_136751,2.674131
data_136752,5.264557
data_136753,2.1840258
data_136754,1.7857624
data_136755,2.934617
data_136756,5.2277203
data_136757,0.47677565
data_136758,2.6758752
data_136759,3.879398
data_13676,3.3197267
data_136760,3.9842987
data_136761,2.1908724
data_136762,2.9628353
data_136763,5.5806026
data_136764,2.982761
data_136765,3.7410033
data_136766,4.2734175
data_136767,2.923128
data_136768,4.2015595
data_136769,3.261925
data_13677,5.7144785
data_136770,1.5150758
data_136771,5.273667
data_136772,0.9299431
data_136773,3.2940924
data_136774,5.4124455
data_136775,7.684884
data_136776,3.1586735
data_136777,7.250489
data_136778,4.5645323
data_136779,0.82554245
data_13678,2.961603
data_136780,7.017488
data_136781,2.8079605
data_136782,4.028458
data_136783,5.523015
data_136784,0.2823899
data_136785,3.308282
data_136786,2.5704849
data_136787,2.2089052
data_136788,4.3634205
data_136789,3.9633975
data_13679,5.0713964
data_136790,2.1882045
data_136791,0.15859365
data_136792,3.6961992
data_136793,1.5924109
data_136794,1.6833107
data_136795,6.5190907
data_136796,0.850329
data_136797,1.1180202
data_136798,1.1429864
data_136799,5.1270285
data_1368,4.297332
data_13680,5.6881986
data_136800,2.0072157
data_136801,6.879585
data_136802,5.870989
data_136803,4.235316
data_136804,4.964735
data_136805,2.1353843
data_136806,1.4127579
data_136807,2.3714566
data_136808,4.685245
data_136809,1.3386881
data_13681,6.152862
data_136810,3.7608528
data_136811,2.6791418
data_136812,3.0247912
data_136813,1.036939
data_136814,1.2742455
data_136815,3.5158176
data_136816,1.938297
data_136817,4.2176714
data_136818,3.2306948
data_136819,3.7175274
data_13682,6.6475377
data_136820,4.1296444
data_136821,2.7062285
data_136822,2.9160748
data_136823,3.7702134
data_136824,3.3328142
data_136825,5.3168616
data_136826,4.991635
data_136827,7.1354294
data_136828,4.215893
data_136829,5.240846
data_13683,6.9656043
data_136830,4.7333193
data_136831,4.0523624
data_136832,5.839609
data_136833,2.2856388
data_136834,3.0658429
data_136835,4.8026175
data_136836,5.441751
data_136837,0.7019933
data_136838,1.7808424
data_136839,3.6905751
data_13684,6.475528
data_136840,4.244659
data_136841,3.9826155
data_136842,6.9794807
data_136843,3.7775145
data_136844,1.944706
data_136845,4.3250766
data_136846,1.9564322
data_136847,5.2122254
data_136848,2.5805883
data_136849,4.065652
data_13685,5.763018
data_136850,4.040888
data_136851,2.3967876
data_136852,0.9384045
data_136853,1.2116437
data_136854,3.2823102
data_136855,3.9947848
data_136856,2.1787686
data_136857,2.093465
data_136858,1.0721573
data_136859,4.9107375
data_13686,5.209344
data_136860,3.8629832
data_136861,1.1333251
data_136862,3.7044706
data_136863,3.5397122
data_136864,2.4273942
data_136865,3.89965
data_136866,3.1085775
data_136867,1.8420753
data_136868,2.1961138
data_136869,2.8560362
data_13687,5.722071
data_136870,1.8707477
data_136871,1.3066236
data_136872,1.1595863
data_136873,6.0916343
data_136874,3.9576452
data_136875,0.30887127
data_136876,3.5146415
data_136877,1.857286
data_136878,2.4503431
data_136879,2.3934474
data_13688,4.748569
data_136880,1.5089643
data_136881,4.297536
data_136882,2.340039
data_136883,3.354619
data_136884,1.9780365
data_136885,3.7378633
data_136886,3.6083791
data_136889,3.224148
data_13689,5.0601106
data_136890,1.4933037
data_136891,4.1075644
data_136892,2.9071438
data_136893,0.5982095
data_136894,2.709394
data_136895,3.6873775
data_136896,2.2118206
data_136897,7.217322
data_136898,3.4207456
data_136899,2.1587331
data_1369,7.2782946
data_13690,5.8292284
data_136900,3.4521856
data_136901,1.1574007
data_136902,3.4485912
data_136903,4.052215
data_136904,0.17762884
data_136905,5.8589897
data_136906,1.960262
data_136907,4.0980296
data_136908,2.3661246
data_136909,2.8388567
data_13691,5.989723
data_136910,2.174257
data_136911,6.622413
data_136912,3.6091967
data_136913,2.6681235
data_136914,2.308375
data_136915,2.3303733
data_136916,1.874641
data_136917,4.7291646
data_136918,2.9857795
data_136919,5.116249
data_13692,6.9776363
data_136920,2.9143162
data_136921,3.196377
data_136922,1.7049682
data_136923,0.94857466
data_136924,2.8238118
data_136925,4.182992
data_136926,4.822386
data_136927,1.7134211
data_136928,6.2725005
data_136929,1.8201271
data_13693,4.372153
data_136930,3.2583385
data_136931,2.0297449
data_136932,2.839417
data_136933,3.8819842
data_136934,2.5247471
data_136935,3.1543567
data_136936,1.1696589
data_136937,0.90296346
data_136938,2.7988896
data_136939,3.7608302
data_13694,5.9356275
data_136940,8.424558
data_136941,7.5533504
data_136942,2.4424133
data_136943,3.0570486
data_136944,5.610652
data_136945,6.446866
data_136946,2.1323922
data_136947,4.06483
data_136948,1.5300374
data_136949,3.1404986
data_13695,4.1662693
data_136950,3.7395067
data_136951,1.9113991
data_136952,1.6208891
data_136953,1.7044371
data_136954,4.9430485
data_136955,0.44898778
data_136956,0.74782693
data_136957,2.2206542
data_136958,5.37193
data_136959,3.6887252
data_13696,5.136588
data_136960,3.5676925
data_136961,2.1075687
data_136962,0.70606464
data_136963,0.51740634
data_136964,2.6529493
data_136965,2.5469532
data_136966,4.443733
data_136967,4.417145
data_136968,2.6074812
data_136969,5.7723727
data_13697,8.010845
data_136970,4.5945406
data_136971,5.5254445
data_136972,6.5551
data_136973,1.9713743
data_136974,2.2206602
data_136975,2.198194
data_136976,0.96218
data_136977,3.533089
data_136978,3.2706723
data_136979,5.2571936
data_13698,7.680278
data_136980,1.3596227
data_136981,2.1627743
data_136982,1.4983609
data_136983,1.1244878
data_136984,1.6285363
data_136985,2.416796
data_136986,4.2421126
data_136987,0.89337695
data_136988,2.788735
data_136989,0.8627918
data_13699,4.2923365
data_136990,2.5569067
data_136991,2.685988
data_136992,5.185341
data_136993,3.0010157
data_136994,1.693617
data_136995,3.0644293
data_136996,1.6051823
data_136997,5.7690415
data_136998,4.0751023
data_136999,5.345238
data_137,4.165016
data_1370,0.897674
data_13700,6.498849
data_137000,1.8419129
data_137001,0.5027656
data_137002,5.184818
data_137003,3.7085793
data_137004,3.1183987
data_137005,4.861735
data_137006,6.823798
data_137007,3.6459863
data_137008,2.4303098
data_137009,4.240522
data_13701,1.6983495
data_137010,4.4744825
data_137011,2.7716668
data_137012,3.6593313
data_137013,2.4595082
data_137014,2.6153839
data_137015,5.1896133
data_137016,2.2584748
data_137017,5.2102375
data_137018,2.8694577
data_137019,7.9384966
data_13702,5.1536374
data_137020,4.41477
data_137021,3.4161682
data_137022,0.980889
data_137023,2.9753623
data_137024,1.7099452
data_137025,1.7135208
data_137026,1.5965537
data_137027,1.6151149
data_137028,1.6651118
data_137029,1.5205477
data_13703,10.512914
data_137030,2.513323
data_137031,1.6353035
data_137032,1.5985205
data_137033,2.7563424
data_137034,1.4581141
data_137035,2.8060384
data_137036,1.6536121
data_137037,2.508182
data_137038,3.2606604
data_137039,1.5606623
data_13704,3.6933355
data_137040,3.364547
data_137041,2.141998
data_137042,1.5223281
data_137043,1.5844287
data_137044,1.6544025
data_137045,0.06307681
data_137046,1.6094645
data_137047,2.4799771
data_137048,1.6422453
data_137049,0.37340975
data_13705,3.4812045
data_137050,2.7830095
data_137051,1.4097232
data_137052,2.208358
data_137053,1.6416242
data_137054,1.869233
data_137055,1.2712008
data_137056,1.5557843
data_137057,1.7895912
data_137058,3.097952
data_137059,1.5647084
data_13706,5.9574203
data_137060,1.6883857
data_137061,2.6807463
data_137062,2.598865
data_137063,2.1289604
data_137064,1.5158986
data_137065,2.4462748
data_137066,1.5999919
data_137067,2.1425936
data_137068,1.5004497
data_137069,2.65167
data_13707,4.6748
data_137070,0.9939215
data_137071,1.6746908
data_137072,1.998192
data_137073,1.5707667
data_137074,1.8751324
data_137075,1.4788796
data_137076,1.9275866
data_137077,1.3051
data_137078,2.5119956
data_137079,4.1043987
data_13708,3.8689578
data_137080,3.3948512
data_137081,1.563185
data_137082,2.523126
data_137083,2.854094
data_137084,0.00015236494
data_137085,1.5251162
data_137086,2.9254644
data_137087,2.6141658
data_137088,1.2740049
data_137089,3.0640385
data_13709,4.916061
data_137090,1.6533903
data_137091,2.5758643
data_137092,2.4556332
data_137093,1.4276787
data_137094,1.8326899
data_137095,1.1543791
data_137096,1.7567264
data_137097,3.0042622
data_137098,1.750282
data_137099,1.7301174
data_1371,3.0959394
data_13710,2.3747392
data_137100,1.5779878
data_137101,1.9575933
data_137102,1.6653881
data_137103,2.9635723
data_137104,2.1870112
data_137105,1.8984978
data_137106,1.6061444
data_137107,0.30886334
data_137108,1.5101739
data_137109,0.5145779
data_13711,3.230487
data_137110,1.6631974
data_137111,1.8534999
